(27795, 'pending', 2024, 3, 31, 23, 'Danforth Village')
(48913, 'found', 2021, 11, 8, 15, 'Kensington Market')
(9883, 'found', 2021, 1, 8, 14, 'Queen West')
(1668, 'not found', 2021, 12, 8, 13, 'The Annex')
(2227, 'not found', 2021, 8, 8, 13, 'The Annex')
(36653, 'found', 2021, 1, 8, 13, 'The Annex')
(43565, 'pending', 2021, 12, 8, 10, 'Distillery District')
(14809, 'not found', 2021, 4, 8, 10, 'The Beaches')
(16518, 'found', 2021, 2, 8, 10, 'Chinatown')
(15894, 'found', 2021, 3, 8, 9, 'High Park')
(27689, 'found', 2021, 7, 8, 9, 'Church and Wellesley')
(26945, 'pending', 2021, 12, 8, 8, 'Roncesvalles')
(45505, 'found', 2021, 9, 8, 8, 'Chinatown')
(47317, 'found', 2021, 1, 8, 8, 'Church and Wellesley')
(48592, 'found', 2021, 4, 8, 8, 'Liberty Village')
(9524, 'pending', 2021, 9, 8, 8, 'Queen West')
(2622, 'found', 2021, 4, 8, 6, 'High Park')
(12198, 'not found', 2021, 1, 8, 6, 'Rosedale')
(44661, 'not found', 2021, 10, 8, 6, 'Danforth Village')
(31191, 'pending', 2021, 7, 8, 6, 'Chinatown')
(18510, 'pending', 2021, 11, 8, 5, 'Yorkville')
(13692, 'found', 2021, 6, 8, 4, 'The Beaches')
(4169, 'found', 2021, 6, 8, 4, 'Cabbagetown')
(4521, 'found', 2021, 2, 8, 4, 'Rosedale')
(41129, 'found', 2021, 8, 8, 4, 'Leslieville')
(41008, 'found', 2021, 9, 8, 3, 'The Beaches')
(3408, 'not found', 2021, 9, 8, 3, 'Liberty Village')
(23623, 'found', 2021, 6, 8, 2, 'High Park')
(23463, 'found', 2021, 8, 8, 1, 'Yorkville')
(44356, 'pending', 2021, 7, 8, 1, 'Little Italy')
(8480, 'found', 2021, 12, 8, 1, 'The Annex')
(3959, 'not found', 2021, 10, 7, 23, 'High Park')
(3128, 'not found', 2021, 9, 7, 23, 'The Annex')
(13206, 'found', 2021, 8, 7, 23, 'Little Italy')
(12751, 'not found', 2021, 11, 7, 23, 'Roncesvalles')
(37164, 'pending', 2021, 11, 7, 23, 'Queen West')
(22789, 'found', 2021, 12, 7, 23, 'Distillery District')
(39928, 'found', 2021, 3, 7, 23, 'Parkdale')
(42561, 'pending', 2021, 12, 7, 22, 'The Annex')
(48010, 'found', 2021, 10, 7, 22, 'High Park')
(33297, 'found', 2021, 1, 7, 22, 'Kensington Market')
(35688, 'found', 2021, 2, 7, 21, 'Scarborough Bluffs')
(35935, 'not found', 2021, 8, 7, 21, 'Yorkville')
(23777, 'pending', 2021, 9, 7, 21, 'Roncesvalles')
(25760, 'found', 2021, 1, 7, 20, 'Little Italy')
(22341, 'found', 2021, 2, 7, 20, 'The Annex')
(19841, 'not found', 2021, 9, 7, 19, 'The Annex')
(7343, 'pending', 2021, 12, 7, 18, 'Little Italy')
(43270, 'found', 2021, 3, 7, 18, 'Liberty Village')
(8816, 'pending', 2021, 12, 7, 17, 'Kensington Market')
(3763, 'found', 2021, 10, 7, 17, 'Parkdale')
(20996, 'found', 2021, 10, 7, 16, 'Cabbagetown')
(35115, 'found', 2021, 9, 7, 16, 'Bloor West Village')
(6412, 'found', 2021, 11, 7, 15, 'Rosedale')
(8853, 'found', 2021, 5, 7, 15, 'Distillery District')
(9893, 'found', 2021, 2, 7, 14, 'Roncesvalles')
(11116, 'pending', 2021, 3, 7, 14, 'Danforth Village')
(45930, 'found', 2021, 7, 7, 13, 'Cabbagetown')
(38681, 'found', 2021, 5, 7, 12, 'St. Lawrence Market')
(37800, 'found', 2021, 1, 7, 12, 'Kensington Market')
(8466, 'found', 2021, 9, 7, 12, 'Danforth Village')
(9292, 'found', 2021, 3, 7, 12, 'Parkdale')
(447, 'not found', 2021, 8, 7, 12, 'Liberty Village')
(3846, 'pending', 2021, 7, 7, 11, 'Queen West')
(25177, 'pending', 2021, 11, 7, 11, 'Church and Wellesley')
(44061, 'found', 2021, 12, 7, 11, 'Queen West')
(28812, 'found', 2021, 1, 7, 10, 'Kensington Market')
(2629, 'pending', 2021, 4, 7, 9, 'Chinatown')
(33099, 'not found', 2021, 11, 7, 8, 'Rosedale')
(22260, 'found', 2021, 9, 7, 6, 'Leslieville')
(43035, 'pending', 2021, 7, 7, 5, 'Rosedale')
(32298, 'pending', 2021, 3, 7, 4, 'Kensington Market')
(17865, 'not found', 2021, 9, 7, 4, 'The Annex')
(15660, 'found', 2021, 10, 7, 3, 'Bloor West Village')
(5246, 'found', 2021, 10, 7, 2, 'St. Lawrence Market')
(16981, 'pending', 2021, 9, 7, 0, 'St. Lawrence Market')
(9997, 'found', 2021, 1, 7, 0, 'St. Lawrence Market')
(38331, 'not found', 2021, 9, 7, 0, 'Church and Wellesley')
(25401, 'found', 2021, 2, 7, 0, 'Queen West')
(49275, 'not found', 2021, 12, 7, 0, 'Danforth Village')
(6061, 'found', 2021, 7, 6, 23, 'High Park')
(6443, 'not found', 2021, 9, 6, 23, 'Liberty Village')
(40192, 'found', 2021, 5, 6, 22, 'Leslieville')
(49128, 'pending', 2021, 1, 6, 21, 'Parkdale')
(32635, 'found', 2021, 2, 6, 20, 'Queen West')
(30140, 'found', 2021, 2, 6, 20, 'Yorkville')
(45449, 'found', 2021, 2, 6, 20, 'Yorkville')
(48347, 'found', 2021, 3, 6, 19, 'Scarborough Bluffs')
(8515, 'found', 2021, 6, 6, 19, 'Distillery District')
(14145, 'found', 2021, 9, 6, 19, 'Bloor West Village')
(20762, 'found', 2021, 2, 6, 18, 'St. Lawrence Market')
(24987, 'found', 2021, 7, 6, 18, 'Church and Wellesley')
(8472, 'pending', 2021, 10, 6, 16, 'Little Italy')
(8747, 'not found', 2021, 6, 6, 16, 'Liberty Village')
(10501, 'found', 2021, 2, 6, 15, 'Bloor West Village')
(21320, 'not found', 2021, 12, 6, 14, 'Distillery District')
(7354, 'found', 2021, 1, 6, 14, 'Parkdale')
(9240, 'not found', 2021, 12, 6, 13, 'The Annex')
(3916, 'pending', 2021, 5, 6, 13, 'Cabbagetown')
(30638, 'found', 2021, 1, 6, 13, 'The Annex')
(28312, 'found', 2021, 3, 6, 13, 'St. Lawrence Market')
(25980, 'pending', 2021, 10, 6, 12, 'Church and Wellesley')
(28887, 'not found', 2021, 8, 6, 12, 'Liberty Village')
(31310, 'pending', 2021, 7, 6, 12, 'The Beaches')
(40285, 'found', 2021, 10, 6, 12, 'Church and Wellesley')
(18447, 'found', 2021, 5, 6, 12, 'Queen West')
(16722, 'pending', 2021, 6, 6, 11, 'Queen West')
(18356, 'found', 2021, 7, 6, 11, 'High Park')
(8094, 'not found', 2021, 2, 6, 11, 'The Annex')
(47458, 'not found', 2021, 1, 6, 10, 'Scarborough Bluffs')
(32861, 'found', 2021, 4, 6, 10, 'The Beaches')
(31835, 'found', 2021, 7, 6, 10, 'The Beaches')
(37944, 'found', 2021, 1, 6, 10, 'Queen West')
(37910, 'not found', 2021, 4, 6, 9, 'High Park')
(7908, 'found', 2021, 12, 6, 9, 'Little Italy')
(10897, 'found', 2021, 7, 6, 9, 'Little Italy')
(2951, 'not found', 2021, 12, 6, 9, 'Kensington Market')
(18848, 'not found', 2021, 2, 6, 9, 'Yorkville')
(3711, 'found', 2021, 5, 6, 9, 'Distillery District')
(46485, 'not found', 2021, 4, 6, 8, 'The Annex')
(25600, 'not found', 2021, 2, 6, 8, 'Bloor West Village')
(34881, 'found', 2021, 5, 6, 8, 'High Park')
(10534, 'not found', 2021, 7, 6, 7, 'Yorkville')
(1031, 'pending', 2021, 4, 6, 7, 'Yorkville')
(2535, 'not found', 2021, 4, 6, 7, 'Rosedale')
(925, 'found', 2021, 8, 6, 6, 'Scarborough Bluffs')
(16388, 'not found', 2021, 11, 6, 6, 'Danforth Village')
(18612, 'not found', 2021, 1, 6, 6, 'Parkdale')
(26157, 'found', 2021, 11, 6, 6, 'The Annex')
(32758, 'pending', 2021, 6, 6, 5, 'The Annex')
(37529, 'found', 2021, 4, 6, 5, 'St. Lawrence Market')
(37902, 'not found', 2021, 11, 6, 5, 'Liberty Village')
(42900, 'found', 2021, 10, 6, 5, 'Roncesvalles')
(40823, 'not found', 2021, 8, 6, 3, 'The Annex')
(15376, 'found', 2021, 3, 6, 3, 'Little Italy')
(8840, 'found', 2021, 10, 6, 3, 'Queen West')
(21920, 'found', 2021, 5, 6, 2, 'Cabbagetown')
(37476, 'not found', 2021, 8, 6, 2, 'Distillery District')
(22411, 'found', 2021, 1, 6, 2, 'Little Italy')
(38197, 'not found', 2021, 8, 6, 1, 'St. Lawrence Market')
(22127, 'found', 2021, 7, 6, 1, 'Cabbagetown')
(13156, 'not found', 2021, 1, 6, 0, 'Danforth Village')
(36991, 'not found', 2021, 6, 6, 0, 'Queen West')
(32567, 'not found', 2021, 5, 6, 0, 'Parkdale')
(44808, 'not found', 2021, 9, 5, 23, 'Bloor West Village')
(45258, 'found', 2021, 4, 5, 23, 'Leslieville')
(45745, 'found', 2021, 4, 5, 23, 'Little Italy')
(4643, 'found', 2021, 3, 5, 22, 'Chinatown')
(7532, 'not found', 2021, 2, 5, 22, 'Kensington Market')
(2581, 'pending', 2021, 8, 5, 22, 'Little Italy')
(2976, 'pending', 2021, 8, 5, 22, 'The Annex')
(9632, 'not found', 2021, 1, 5, 21, 'Roncesvalles')
(27732, 'found', 2021, 3, 5, 21, 'The Annex')
(39802, 'found', 2021, 1, 5, 20, 'Kensington Market')
(24114, 'found', 2021, 5, 5, 19, 'Roncesvalles')
(47488, 'found', 2021, 5, 5, 18, 'Church and Wellesley')
(31199, 'found', 2021, 8, 5, 18, 'Church and Wellesley')
(44624, 'found', 2021, 3, 5, 17, 'Parkdale')
(1198, 'not found', 2021, 3, 5, 17, 'Queen West')
(15601, 'found', 2021, 10, 5, 16, 'High Park')
(7407, 'not found', 2021, 8, 5, 15, 'Roncesvalles')
(22227, 'found', 2021, 7, 5, 14, 'The Annex')
(35316, 'found', 2021, 5, 5, 14, 'Church and Wellesley')
(36458, 'pending', 2021, 4, 5, 14, 'Leslieville')
(21163, 'pending', 2021, 8, 5, 13, 'Cabbagetown')
(23805, 'found', 2021, 1, 5, 12, 'Queen West')
(38644, 'found', 2021, 6, 5, 11, 'Bloor West Village')
(11880, 'found', 2021, 10, 5, 11, 'Church and Wellesley')
(15935, 'not found', 2021, 12, 5, 10, 'Chinatown')
(39308, 'found', 2021, 4, 5, 10, 'Little Italy')
(44392, 'pending', 2021, 2, 5, 10, 'Kensington Market')
(14734, 'found', 2021, 4, 5, 9, 'Parkdale')
(7119, 'found', 2021, 8, 5, 9, 'Little Italy')
(17470, 'not found', 2021, 12, 5, 9, 'Cabbagetown')
(46889, 'not found', 2021, 9, 5, 8, 'Scarborough Bluffs')
(22712, 'not found', 2021, 11, 5, 7, 'Roncesvalles')
(30470, 'not found', 2021, 6, 5, 6, 'Liberty Village')
(49554, 'not found', 2021, 2, 5, 6, 'Leslieville')
(8487, 'found', 2021, 8, 5, 6, 'Church and Wellesley')
(12039, 'not found', 2021, 12, 5, 6, 'High Park')
(9354, 'found', 2021, 6, 5, 5, 'St. Lawrence Market')
(10114, 'not found', 2021, 7, 5, 4, 'Little Italy')
(5979, 'pending', 2021, 3, 5, 4, 'Roncesvalles')
(24814, 'not found', 2021, 3, 5, 3, 'Scarborough Bluffs')
(33539, 'found', 2021, 8, 5, 3, 'Scarborough Bluffs')
(31442, 'found', 2021, 12, 5, 3, 'Liberty Village')
(31479, 'found', 2021, 8, 5, 3, 'Roncesvalles')
(46636, 'found', 2021, 12, 5, 3, 'Scarborough Bluffs')
(28008, 'found', 2021, 2, 5, 2, 'Bloor West Village')
(2972, 'found', 2021, 12, 5, 2, 'Kensington Market')
(2460, 'found', 2021, 8, 5, 1, 'Yorkville')
(14083, 'not found', 2021, 4, 5, 1, 'Chinatown')
(47768, 'found', 2021, 9, 5, 1, 'The Beaches')
(13346, 'not found', 2021, 3, 5, 0, 'Scarborough Bluffs')
(16949, 'found', 2021, 3, 5, 0, 'Bloor West Village')
(31569, 'found', 2021, 11, 4, 23, 'Yorkville')
(32411, 'not found', 2021, 2, 4, 22, 'Yorkville')
(15146, 'pending', 2021, 12, 4, 22, 'The Beaches')
(14908, 'not found', 2021, 6, 4, 20, 'Cabbagetown')
(4979, 'not found', 2021, 4, 4, 20, 'Cabbagetown')
(38169, 'not found', 2021, 8, 4, 20, 'Chinatown')
(27900, 'found', 2021, 3, 4, 18, 'Cabbagetown')
(31606, 'found', 2021, 5, 4, 18, 'St. Lawrence Market')
(7414, 'found', 2021, 2, 4, 18, 'Rosedale')
(6610, 'found', 2021, 2, 4, 17, 'Kensington Market')
(14270, 'found', 2021, 5, 4, 17, 'Scarborough Bluffs')
(23064, 'found', 2021, 1, 4, 17, 'High Park')
(43274, 'not found', 2021, 11, 4, 17, 'Queen West')
(47562, 'not found', 2021, 12, 4, 17, 'Scarborough Bluffs')
(42928, 'found', 2021, 4, 4, 16, 'Chinatown')
(17761, 'not found', 2021, 10, 4, 16, 'Little Italy')
(3522, 'found', 2021, 2, 4, 16, 'Parkdale')
(1655, 'found', 2021, 8, 4, 15, 'Danforth Village')
(31977, 'found', 2021, 3, 4, 15, 'Kensington Market')
(49839, 'found', 2021, 6, 4, 15, 'Parkdale')
(27014, 'pending', 2021, 1, 4, 15, 'Roncesvalles')
(12898, 'found', 2021, 6, 4, 14, 'Church and Wellesley')
(5131, 'pending', 2021, 12, 4, 13, 'Queen West')
(8245, 'found', 2021, 5, 4, 13, 'Leslieville')
(9193, 'found', 2021, 1, 4, 13, 'Rosedale')
(35459, 'pending', 2021, 9, 4, 13, 'Kensington Market')
(37425, 'pending', 2021, 7, 4, 13, 'Cabbagetown')
(33467, 'pending', 2021, 12, 4, 13, 'Leslieville')
(47210, 'pending', 2021, 1, 4, 12, 'Rosedale')
(25254, 'found', 2021, 3, 4, 12, 'Rosedale')
(5917, 'found', 2021, 6, 4, 12, 'Rosedale')
(147, 'not found', 2021, 5, 4, 11, 'Little Italy')
(2771, 'found', 2021, 6, 4, 11, 'Leslieville')
(12905, 'pending', 2021, 4, 4, 11, 'Parkdale')
(17993, 'found', 2021, 2, 4, 11, 'Chinatown')
(11037, 'not found', 2021, 10, 4, 11, 'Yorkville')
(36638, 'found', 2021, 7, 4, 10, 'Cabbagetown')
(37840, 'found', 2021, 12, 4, 9, 'Leslieville')
(11848, 'pending', 2021, 9, 4, 9, 'Queen West')
(16601, 'not found', 2021, 5, 4, 9, 'Bloor West Village')
(21404, 'found', 2021, 1, 4, 9, 'Parkdale')
(5784, 'found', 2021, 2, 4, 8, 'Distillery District')
(10240, 'not found', 2021, 3, 4, 8, 'Kensington Market')
(47024, 'found', 2021, 10, 4, 8, 'St. Lawrence Market')
(35102, 'not found', 2021, 6, 4, 7, 'Liberty Village')
(11035, 'not found', 2021, 2, 4, 7, 'Bloor West Village')
(8811, 'found', 2021, 2, 4, 7, 'Queen West')
(5834, 'pending', 2021, 8, 4, 7, 'Church and Wellesley')
(41750, 'found', 2021, 5, 4, 6, 'Little Italy')
(46991, 'found', 2021, 11, 4, 6, 'Cabbagetown')
(37145, 'pending', 2021, 7, 4, 6, 'The Annex')
(42180, 'not found', 2021, 8, 4, 5, 'Cabbagetown')
(26541, 'found', 2021, 2, 4, 4, 'Liberty Village')
(6615, 'not found', 2021, 8, 4, 4, 'Bloor West Village')
(14829, 'not found', 2021, 9, 4, 4, 'Kensington Market')
(21018, 'found', 2021, 9, 4, 3, 'Cabbagetown')
(3190, 'found', 2021, 2, 4, 3, 'Little Italy')
(22289, 'not found', 2021, 11, 4, 2, 'Danforth Village')
(11070, 'not found', 2021, 5, 4, 2, 'Little Italy')
(17328, 'found', 2021, 6, 4, 2, 'High Park')
(20706, 'found', 2021, 9, 4, 1, 'Bloor West Village')
(7231, 'pending', 2021, 3, 4, 1, 'Kensington Market')
(9512, 'pending', 2021, 12, 4, 0, 'Bloor West Village')
(19896, 'found', 2021, 7, 4, 0, 'Yorkville')
(25377, 'not found', 2021, 7, 4, 0, 'Roncesvalles')
(31375, 'found', 2021, 1, 4, 0, 'St. Lawrence Market')
(39739, 'pending', 2021, 4, 3, 23, 'Bloor West Village')
(44192, 'pending', 2021, 8, 3, 23, 'Queen West')
(44894, 'found', 2021, 10, 3, 23, 'The Annex')
(48930, 'found', 2021, 3, 3, 21, 'Chinatown')
(6602, 'found', 2021, 12, 3, 21, 'The Beaches')
(4608, 'found', 2021, 8, 3, 21, 'Roncesvalles')
(14388, 'not found', 2021, 3, 3, 20, 'Yorkville')
(7855, 'found', 2021, 5, 3, 20, 'Leslieville')
(44377, 'found', 2021, 12, 3, 20, 'St. Lawrence Market')
(25598, 'found', 2021, 8, 3, 19, 'Danforth Village')
(46056, 'not found', 2021, 12, 3, 19, 'High Park')
(20969, 'found', 2021, 11, 3, 19, 'Bloor West Village')
(21398, 'found', 2021, 9, 3, 16, 'High Park')
(24272, 'found', 2021, 12, 3, 16, 'Distillery District')
(38891, 'found', 2021, 12, 3, 15, 'Distillery District')
(47178, 'not found', 2021, 11, 3, 15, 'Bloor West Village')
(20995, 'found', 2021, 2, 3, 15, 'Leslieville')
(21502, 'found', 2021, 2, 3, 15, 'Roncesvalles')
(18438, 'pending', 2021, 12, 3, 14, 'Rosedale')
(12647, 'found', 2021, 12, 3, 14, 'Leslieville')
(12786, 'pending', 2021, 3, 3, 14, 'The Beaches')
(45613, 'found', 2021, 10, 3, 14, 'Kensington Market')
(46075, 'found', 2021, 9, 3, 14, 'High Park')
(48458, 'pending', 2021, 10, 3, 14, 'Parkdale')
(32287, 'found', 2021, 11, 3, 13, 'Kensington Market')
(39797, 'found', 2021, 11, 3, 13, 'Cabbagetown')
(9610, 'found', 2021, 11, 3, 13, 'Church and Wellesley')
(4477, 'found', 2021, 5, 3, 13, 'Little Italy')
(2313, 'not found', 2021, 5, 3, 12, 'Yorkville')
(39993, 'found', 2021, 10, 3, 12, 'The Beaches')
(49663, 'not found', 2021, 11, 3, 12, 'Leslieville')
(43903, 'found', 2021, 7, 3, 12, 'Yorkville')
(44343, 'found', 2021, 2, 3, 12, 'Parkdale')
(24654, 'not found', 2021, 12, 3, 12, 'Yorkville')
(41778, 'pending', 2021, 11, 3, 11, 'Cabbagetown')
(3313, 'pending', 2021, 6, 3, 11, 'Roncesvalles')
(11407, 'found', 2021, 3, 3, 10, 'Chinatown')
(27994, 'found', 2021, 2, 3, 10, 'Parkdale')
(44453, 'found', 2021, 5, 3, 9, 'The Beaches')
(44609, 'not found', 2021, 1, 3, 9, 'Roncesvalles')
(5148, 'found', 2021, 7, 3, 9, 'Queen West')
(16169, 'pending', 2021, 3, 3, 9, 'High Park')
(16931, 'not found', 2021, 2, 3, 9, 'Chinatown')
(14835, 'found', 2021, 11, 3, 9, 'Parkdale')
(1349, 'pending', 2021, 3, 3, 8, 'Bloor West Village')
(18881, 'found', 2021, 7, 3, 8, 'Bloor West Village')
(3888, 'found', 2021, 4, 3, 8, 'Danforth Village')
(43395, 'not found', 2021, 5, 3, 8, 'Chinatown')
(40019, 'not found', 2021, 7, 3, 8, 'Parkdale')
(5221, 'found', 2021, 6, 3, 7, 'Danforth Village')
(14363, 'not found', 2021, 9, 3, 7, 'Liberty Village')
(16795, 'found', 2021, 4, 3, 7, 'The Beaches')
(8041, 'pending', 2021, 8, 3, 7, 'Church and Wellesley')
(12479, 'found', 2021, 8, 3, 6, 'Parkdale')
(2640, 'pending', 2021, 12, 3, 6, 'Parkdale')
(38542, 'not found', 2021, 10, 3, 6, 'Bloor West Village')
(38186, 'found', 2021, 9, 3, 6, 'Rosedale')
(38299, 'found', 2021, 8, 3, 6, 'Leslieville')
(36453, 'pending', 2021, 4, 3, 5, 'Kensington Market')
(24149, 'found', 2021, 6, 3, 5, 'Parkdale')
(13993, 'found', 2021, 11, 3, 5, 'Danforth Village')
(3337, 'found', 2021, 9, 3, 2, 'Church and Wellesley')
(17104, 'pending', 2021, 9, 3, 2, 'St. Lawrence Market')
(24699, 'not found', 2021, 2, 3, 2, 'Kensington Market')
(31963, 'found', 2021, 4, 3, 2, 'Church and Wellesley')
(42198, 'found', 2021, 4, 3, 1, 'Distillery District')
(5973, 'found', 2021, 5, 3, 1, 'Little Italy')
(11831, 'found', 2021, 1, 3, 1, 'Parkdale')
(39388, 'found', 2021, 8, 2, 23, 'Kensington Market')
(29504, 'found', 2021, 5, 2, 22, 'Cabbagetown')
(25943, 'pending', 2021, 8, 2, 22, 'Cabbagetown')
(2699, 'pending', 2021, 11, 2, 22, 'St. Lawrence Market')
(23838, 'pending', 2021, 2, 2, 21, 'Distillery District')
(37308, 'pending', 2021, 12, 2, 21, 'Leslieville')
(33613, 'found', 2021, 2, 2, 21, 'High Park')
(24296, 'found', 2021, 2, 2, 20, 'Queen West')
(14044, 'not found', 2021, 6, 2, 20, 'Parkdale')
(37242, 'found', 2021, 12, 2, 19, 'Kensington Market')
(32638, 'found', 2021, 7, 2, 18, 'Parkdale')
(41666, 'found', 2021, 1, 2, 18, 'Church and Wellesley')
(42812, 'found', 2021, 11, 2, 18, 'Queen West')
(32979, 'found', 2021, 8, 2, 16, 'Scarborough Bluffs')
(46643, 'pending', 2021, 1, 2, 16, 'Queen West')
(23115, 'not found', 2021, 9, 2, 15, 'Queen West')
(11801, 'found', 2021, 2, 2, 15, 'Distillery District')
(15959, 'not found', 2021, 10, 2, 14, 'Liberty Village')
(13118, 'not found', 2021, 8, 2, 13, 'The Beaches')
(22404, 'found', 2021, 4, 2, 13, 'Scarborough Bluffs')
(31422, 'found', 2021, 10, 2, 12, 'St. Lawrence Market')
(4484, 'not found', 2021, 12, 2, 12, 'Rosedale')
(4231, 'not found', 2021, 4, 2, 11, 'Scarborough Bluffs')
(7971, 'found', 2021, 5, 2, 11, 'Danforth Village')
(49271, 'found', 2021, 3, 2, 10, 'Leslieville')
(48183, 'found', 2021, 3, 2, 8, 'Bloor West Village')
(49085, 'pending', 2021, 9, 2, 8, 'Bloor West Village')
(31065, 'not found', 2021, 11, 2, 8, 'Church and Wellesley')
(14074, 'found', 2021, 12, 2, 8, 'Leslieville')
(14506, 'found', 2021, 12, 2, 7, 'Yorkville')
(9672, 'found', 2021, 11, 2, 7, 'Church and Wellesley')
(29951, 'pending', 2021, 12, 2, 6, 'Yorkville')
(49920, 'found', 2021, 10, 2, 6, 'Chinatown')
(28530, 'found', 2021, 8, 2, 6, 'Little Italy')
(42757, 'found', 2021, 8, 2, 6, 'Liberty Village')
(41859, 'found', 2021, 12, 2, 5, 'Kensington Market')
(49834, 'not found', 2021, 2, 2, 5, 'Queen West')
(30884, 'not found', 2021, 10, 2, 5, 'Chinatown')
(40175, 'found', 2021, 6, 2, 5, 'Distillery District')
(37712, 'found', 2021, 1, 2, 5, 'Distillery District')
(81, 'found', 2021, 8, 2, 5, 'Bloor West Village')
(12844, 'not found', 2021, 9, 2, 4, 'Chinatown')
(17334, 'not found', 2021, 12, 2, 4, 'Roncesvalles')
(38128, 'found', 2021, 10, 2, 4, 'The Annex')
(41216, 'pending', 2021, 3, 2, 4, 'Rosedale')
(25888, 'found', 2021, 2, 2, 4, 'Roncesvalles')
(35766, 'not found', 2021, 11, 2, 3, 'Parkdale')
(42716, 'pending', 2021, 8, 2, 3, 'Liberty Village')
(43571, 'pending', 2021, 8, 2, 3, 'The Beaches')
(23788, 'not found', 2021, 12, 2, 3, 'Cabbagetown')
(15130, 'not found', 2021, 4, 2, 3, 'Scarborough Bluffs')
(2176, 'pending', 2021, 1, 2, 3, 'Roncesvalles')
(5117, 'found', 2021, 11, 2, 2, 'Distillery District')
(8817, 'not found', 2021, 3, 2, 2, 'Scarborough Bluffs')
(23349, 'not found', 2021, 1, 2, 2, 'St. Lawrence Market')
(30738, 'found', 2021, 12, 2, 2, 'The Beaches')
(34898, 'found', 2021, 3, 2, 1, 'Queen West')
(1891, 'not found', 2021, 7, 2, 1, 'The Annex')
(1633, 'not found', 2021, 4, 1, 23, 'St. Lawrence Market')
(4234, 'found', 2021, 12, 1, 22, 'The Annex')
(20496, 'found', 2021, 7, 1, 21, 'Danforth Village')
(37570, 'not found', 2021, 3, 1, 21, 'Little Italy')
(45903, 'not found', 2021, 6, 1, 20, 'Bloor West Village')
(41585, 'not found', 2021, 8, 1, 20, 'Scarborough Bluffs')
(593, 'not found', 2021, 12, 1, 20, 'Scarborough Bluffs')
(2614, 'found', 2021, 4, 1, 20, 'Leslieville')
(26442, 'found', 2021, 10, 1, 19, 'High Park')
(41731, 'found', 2021, 11, 1, 18, 'High Park')
(1939, 'not found', 2021, 6, 1, 18, 'The Beaches')
(9384, 'found', 2021, 8, 1, 17, 'The Annex')
(14847, 'found', 2021, 5, 1, 17, 'Distillery District')
(9420, 'found', 2021, 7, 1, 16, 'Bloor West Village')
(44745, 'found', 2021, 5, 1, 15, 'Rosedale')
(42334, 'found', 2021, 11, 1, 14, 'Little Italy')
(49809, 'not found', 2021, 5, 1, 14, 'St. Lawrence Market')
(42000, 'found', 2021, 6, 1, 13, 'Leslieville')
(35426, 'not found', 2021, 11, 1, 13, 'Yorkville')
(9546, 'found', 2021, 2, 1, 13, 'The Annex')
(19160, 'pending', 2021, 11, 1, 13, 'Queen West')
(7786, 'not found', 2021, 8, 1, 12, 'The Annex')
(49802, 'not found', 2021, 5, 1, 12, 'Roncesvalles')
(33867, 'pending', 2021, 7, 1, 12, 'High Park')
(45339, 'pending', 2021, 12, 1, 12, 'Chinatown')
(31548, 'not found', 2021, 2, 1, 11, 'High Park')
(24101, 'pending', 2021, 11, 1, 9, 'Distillery District')
(46315, 'found', 2021, 8, 1, 9, 'Leslieville')
(12006, 'found', 2021, 9, 1, 9, 'Cabbagetown')
(24178, 'found', 2021, 1, 1, 8, 'Kensington Market')
(43822, 'not found', 2021, 11, 1, 7, 'High Park')
(8630, 'found', 2021, 6, 1, 7, 'The Beaches')
(4431, 'not found', 2021, 1, 1, 6, 'Yorkville')
(30597, 'not found', 2021, 10, 1, 6, 'Yorkville')
(27879, 'found', 2021, 3, 1, 5, 'Church and Wellesley')
(35644, 'found', 2021, 10, 1, 4, 'High Park')
(45278, 'found', 2021, 6, 1, 4, 'Rosedale')
(9855, 'found', 2021, 9, 1, 4, 'Chinatown')
(19913, 'not found', 2021, 1, 1, 3, 'Church and Wellesley')
(43156, 'found', 2021, 2, 1, 3, 'Church and Wellesley')
(38202, 'found', 2021, 11, 1, 3, 'Distillery District')
(38154, 'found', 2021, 8, 1, 2, 'Cabbagetown')
