VIN,Make,Price,Purchase_Method
9K5AR8ZV4HGG7DR5B,Jaguar,240000,Cash
YFANDJ549FBM3SJ3H,Mitsubishi,210000,Financing
T1L5HU3V8PTHG8U14,Lamborghini,480000,Cash
SA4CRAT78A11FLBT7,Chevrolet,290000,Cash
9BEPDBUT0JXK3SY7X,Nissan,40000,Cash
HW3CF1ZF6TWSZFBEC,Nissan,110000,Cash
4D5MRL3390UCBYZ74,Hyundai,300000,Cash
4EW389X00MDMAHR11,Ford,120000,Financing
J4D7FJSV1L17XHUDY,Ferrari,460000,Cash
LCZJHK348D9GJ8FLJ,GMC,290000,Financing
E09VAHJV198J2VZDY,Lincoln,380000,Lease
9EVB6PF56FE2V8T2Z,Nissan,310000,Lease
8G7YA2LX19AKRPEXS,Isuzu,120000,Cash
VBR61PBA9BG48AE5H,Chevrolet,10000,Lease
Z118G9T83AYMNUW3S,Mitsubishi,40000,Financing
B8AGKDLL8BBUYWV9K,Honda,220000,Cash
MSR1X7GK1U2WCRDDA,Rolls-Royce,440000,Cash
USE4PT5J9T4CWKBE2,Nissan,220000,Cash
KDWSVB8M8H1JC527R,GMC,470000,Cash
KP5US0ZGX7UGACXLS,Plymouth,330000,Financing
6JVBLWPX71WCYGD3D,Toyota,450000,Financing
JJG756YK9KL1TANDP,Nissan,490000,Cash
5N6Z025N6Y2YMF9FH,Buick,120000,Financing
M5YDZ7NE6SNRYD1VU,Chevrolet,250000,Cash
PVVNE1BH93RC241XD,Chevrolet,420000,Lease
LLHXCUXM0X0R7XUFM,Plymouth,210000,Cash
SHYHEUUD0MCEL52E3,Ram,190000,Cash
LJYXGYH91ANVW9WR4,BMW,160000,Cash
BT5PC6N37W83J1BEP,GMC,150000,Cash
6Z87TXAR7G65UB2TD,Ford,10000,Financing
X6ZNFL5J4RRXSJHDT,Volvo,120000,Cash
9BRHYY3G8EC5D3EAX,Mitsubishi,30000,Cash
KKVEVT76503FV46KF,Chevrolet,300000,Cash
YPTF8FEP377XPWG3Z,Ram,450000,Financing
8EDEX7DM2RPTL8F3P,Toyota,110000,Cash
CVPNSHB42H8WGD4Z6,Chevrolet,230000,Cash
8B052A8Z821CK552U,Mercedes-Benz,430000,Cash
FDRAULJ941ZLV92BF,GMC,460000,Cash
MBF7947E1UBANMPG5,Ford,320000,Lease
YYTU9X860S277ZWB2,Ford,450000,Financing
HT1TW9348CRG374YS,Acura,140000,Cash
20BGWNWA0BK7AEPRB,Ford,430000,Cash
TLRPJ6DP8V3SE8X6B,Mercedes-Benz,290000,Financing
SPMF3THD2XLP7GUC4,Chevrolet,70000,Financing
ECX8LW9A3MRZMGEFR,Chevrolet,220000,Cash
HGRDECF96TU1RGJGG,Toyota,20000,Financing
5MWRVGVB5MN5GB2SS,Chevrolet,450000,Cash
ZFF0NP7N2LY999H6H,Chevrolet,430000,Cash
H641V7PG8843R3NA2,Suzuki,100000,Financing
7R546F5B7WJR51T8E,Ford,30000,Cash
GVP3WDM01XWYJG5F7,Chevrolet,100000,Cash
TD5ZAE441ECJUERAT,Land Rover,260000,Financing
M48JFL617EEN4NP1J,Mercury,240000,Lease
ANC0BEMF97JJ10VAG,Chrysler,430000,Financing
YDK10RV7919B8R670,Chevrolet,70000,Financing
EXA3YFH43YJNVGRP6,Volvo,460000,Cash
X54BAAY329LCRZMK3,Volkswagen,140000,Financing
GZ43HUCS2ZSFSTL4J,Mitsubishi,250000,Cash
T80FHL1W5563X4EVE,Pontiac,210000,Lease
G3G5558U7B1JKXWHR,Pontiac,430000,Cash
JKDLXC4NX4H8LSZK1,Ford,270000,Cash
3UFFTXUD9HUXFGZ23,Lamborghini,40000,Cash
14GTTEGD842847A3C,Audi,300000,Financing
ME42ZD0K244YTYST4,Ford,70000,Cash
KRN9X8RW5XL66UZ6N,Hyundai,120000,Lease
MYPDW1169K72L92W0,Chevrolet,240000,Cash
PHJ3JS3N0BBSTSK72,BMW,40000,Cash
C0Z9LG324G6P1CRW8,Cadillac,10000,Cash
X3E9GGTP04CF8JAAW,Chevrolet,260000,Cash
WLKZTB1Z12F61M462,Ram,280000,Cash
8VP4E9CZ680K4P0TE,Mitsubishi,150000,Cash
LVLMY9P43SND8AX93,Toyota,130000,Cash
T7BNEU2F54FHKL2BP,GMC,130000,Cash
ED7UUHDS1XWTPSKSW,Saab,490000,Cash
9RBKZN8J4HH4MUMYL,Chevrolet,100000,Financing
Y28JKZM79HSFW9YGR,GMC,370000,Cash
CGF1N0UJX2TPY562Y,Maserati,440000,Cash
V0BNYPBW1EW6X3XDB,Subaru,320000,Cash
AVYL7BVP5P3DXPBEE,Dodge,200000,Financing
M7GYGRGWX535KFCAU,Toyota,130000,Cash
W5FH505NXB0DLC51E,Ford,90000,Cash
WCU3ZYN9X0UB5DDMX,Porsche,100000,Financing
S7BH5XFY80PYXGBM0,Ford,130000,Financing
J8JYZ0Z52X5D80RU6,Land Rover,80000,Cash
JRYDAJ750NTTSRBZB,Chevrolet,450000,Cash
BWZ4PUW74SS4EU2UP,Mercedes-Benz,320000,Cash
T8H12S6T8K0NBH0A4,INFINITI,130000,Cash
7C5D83DR4EE07H4E1,Ford,190000,Cash
XNB8TKKV2MBUR8H8M,Chevrolet,260000,Cash
K2HKKXHX7EHXLRG0C,Honda,420000,Financing
RWGHXJYH29E5H8H3E,Oldsmobile,80000,Cash
DCV7USG376J2BUGMY,Kia,120000,Financing
FD0VBUU25P6X7ELBZ,Nissan,390000,Cash
82NRDAE3XT35BYD4C,Hyundai,210000,Financing
FKG7L58Y582NJ2DZ6,Hyundai,350000,Lease
JELDWL194FN0CMNUU,Ford,230000,Lease
XFY33NGF1WGN23YC5,Mercedes-Benz,50000,Lease
FFARV5P92YVRBJTWC,Toyota,170000,Financing
BXXKPNBE92NMDXR2B,MINI,290000,Financing
3TW7JELD5WDWT2GD1,Saab,480000,Cash
2BHTGNRB7C6CLBNVK,Pontiac,430000,Lease
K6J4HMK7882G1XFN9,Jeep,420000,Financing
7MLSPC4D9RJC3C9AB,Volkswagen,30000,Cash
AM13V9KF3SDE9ZRRL,Ford,140000,Cash
EDACHZUAXTHVF4G4Z,Nissan,240000,Financing
C5UES75G1G40VCHTE,Alfa Romeo,420000,Financing
HFXN2EP86U0EC5FGD,Chevrolet,130000,Cash
LW6SF4D51KZD9KL4Z,BMW,340000,Cash
PU7YJMB8XDWW6JMB3,BMW,450000,Cash
A3KB54HZ9FEJU6BPE,Mercedes-Benz,400000,Cash
K91ZJJCD8H32TRH7L,Ford,140000,Cash
RKWLUCVL2CAXMUFCA,Chevrolet,330000,Financing
M7268N4S9TTPYBBMZ,Dodge,90000,Cash
WV4S2B9WXSZGF6TRM,Audi,10000,Cash
FXGNULJ5593TPPPYK,Chevrolet,130000,Cash
9CMFJE928GAXE6GL8,Saturn,60000,Financing
5XY933377MS6ATSU0,GMC,260000,Financing
JW1MPTDT8L1G2ZRKS,GMC,190000,Cash
CWYMRZ2C2Z76RYSP4,Toyota,140000,Cash
B6VCC7S7XPJWG314N,Nissan,30000,Cash
UAZ0NR0S3FUVYSULA,Pontiac,140000,Cash
S4D22EXY1L8RYADTP,Mercedes-Benz,110000,Financing
A3J7R7BP29WNYDJC9,Ford,150000,Cash
30A4YM9J94BZ09BMK,GMC,50000,Lease
S8RKHZLT1D710H185,MAZDA,390000,Lease
8B4CH0H82PAM0HRGF,Dodge,220000,Financing
MJYYUEFA9XRRJL2GE,Rolls-Royce,480000,Cash
PV0VNFRZ08E869WDP,Toyota,220000,Financing
WX2LAP73X1NG6ZPV1,MAZDA,200000,Cash
1X2DWEAG8DWF7LM90,MAZDA,300000,Cash
BSC1NMLK65MM72GJK,Acura,230000,Financing
Y942GLKE78G29D5EE,Nissan,480000,Cash
R9AA0XFH9RDPLF82M,Ford,20000,Financing
58XVSC210UKWZSVT2,Mercedes-Benz,310000,Cash
MV42EKVY904APY4PU,Mercury,240000,Lease
4EXGKBD25XSAPZR1X,Ford,350000,Cash
XHLM7V7K9U1RLVES1,Jeep,50000,Cash
87H8JJK23EUC27M6N,Dodge,90000,Financing
XA6EP7U0XS5W042P5,Saab,270000,Cash
E3NNU0GV4HMDCNTXZ,Jaguar,310000,Cash
KJL21NJX03NR5WEAM,Volkswagen,370000,Financing
10A3CPAUX4EPS3VK7,Dodge,140000,Financing
W887MVB34W6DEM8CK,GMC,30000,Cash
NC92VC4X016YSUZZ0,Toyota,160000,Cash
7MHXDN434GFDNFCVB,Isuzu,360000,Financing
2NA68SDU6M9B9ZLE7,BMW,430000,Financing
3MW0BCK8X67Y109PN,Mercedes-Benz,210000,Cash
SB1PTG036MDEZ0T9C,Ford,60000,Cash
KD6UKM8V70Y215ZFN,Toyota,130000,Financing
HR0HJCW1X2LH1ZUYS,Nissan,470000,Financing
TAWT1LPB2K349N7HJ,Dodge,470000,Lease
85ZJJNA13W829W364,GMC,130000,Cash
GBG1KNPD4ZGSATF5L,Jaguar,90000,Cash
PV0F225WXN2BAPDTH,Plymouth,10000,Financing
ZS80U9J2XEGUC2PPW,GMC,330000,Financing
ABRXV4DR6MVC5VK0W,Chevrolet,40000,Financing
V525C12075Z50S1MC,Chevrolet,150000,Cash
WPNUSTLP9JV6TP5T7,Chevrolet,370000,Lease
9JV1NC4A0SHAEJP0T,Geo,260000,Cash
4VDKY3TVXGLNVF2B6,Ford,90000,Lease
7E8NTNHZXS1TG3X70,GMC,430000,Lease
EVK4ZY0V1237CU639,MAZDA,260000,Cash
SEATVL3V4UHXNN0M8,Plymouth,10000,Cash
FAN1PYWY4VCL36BAT,MAZDA,190000,Cash
GBSYSCTD9J9U2E9Y7,Bentley,250000,Lease
1SV4MA643G6202VFC,Mercedes-Benz,150000,Cash
VBBTPA0J3L94CJ3DB,Subaru,410000,Cash
PK8194NT0LCMRKAG3,Lexus,360000,Cash
3Y429NNX7CE89792G,Dodge,130000,Cash
6FSB8Z4R1GNYRBEJ7,Honda,390000,Cash
P6J47SK13C1526B2A,Chevrolet,490000,Lease
YX22UMM219219NDUT,Lexus,270000,Lease
01V8Z01N578BMP02D,Chevrolet,290000,Financing
TJL2UAN3178L3LZE7,Ram,170000,Lease
HAP6K1M711L908LA7,Audi,90000,Cash
D5P1YYLJX469WMYNG,INFINITI,100000,Cash
S477XWGU8C7TYGU77,Freightliner,270000,Financing
9GPX4U0T5GAPAADYR,Honda,380000,Lease
GH7W6MDD3F00YUCY3,Acura,400000,Financing
90G7F7UHXW13PTDX1,Acura,430000,Financing
RW9MZU3L6405L1GDR,Ford,10000,Cash
WSCRN7985GN8JCJS1,Chrysler,20000,Cash
MHLV1CX65PM7Z60HU,Kia,490000,Cash
U8XKRSJ34DC03Z357,Pontiac,150000,Cash
NKC4YVWF57UUN0A9T,Subaru,470000,Financing
DUST910U1C1HVX8WP,Jaguar,180000,Financing
0VU3HW9U4DEF5DUSC,Kia,210000,Financing
RHEUTELM6ATBLTERA,FIAT,140000,Cash
2NLRGDKU0K3ZNGNHL,Ford,390000,Cash
972SRS8K9XE9ABBNW,Chrysler,220000,Financing
GENU92J73B4H31CBU,Cadillac,310000,Cash
1YKR8TY339JLLX8SW,Bentley,360000,Cash
B139X42W3F8EF69XV,Chevrolet,480000,Cash
88BU2P8Z7YC1GVSTT,Ford,300000,Cash
TD13NMCS4ZFH2V1N3,Ford,260000,Cash
5N5BFLEJ1034KML5M,Chevrolet,90000,Cash
Z57AYDPG9WR6MGR55,GMC,200000,Cash
P7TGVC8Z6D9TSP3RB,Ford,490000,Cash
L3DK1BKS2P8TMWAKR,Chrysler,110000,Cash
K2C8V34H088TJVH3L,BMW,400000,Cash
7TKF3E6N0R27C0ABX,Buick,430000,Lease
343CSADK40LNV4J8R,Chevrolet,90000,Financing
EE1490R012TCVNWSL,Saab,390000,Lease
PXW0XVSV84YV07BSS,Subaru,290000,Cash
F4WB861B8THGD42VX,MINI,300000,Financing
S7U9KCYX2FBHFD9R2,Dodge,340000,Cash
7T30HEMJ49T7V164S,Lincoln,250000,Cash
AZCMXT5U2YPXL88HN,Buick,300000,Financing
36XPRA507ECZAVM1Z,Mitsubishi,170000,Cash
MJX7ZZE40AAC0FZYT,Mercedes-Benz,40000,Financing
JYCMYSCY7NM1U98S4,Subaru,220000,Cash
5YJ64XN33XRU9ZP8D,Subaru,180000,Financing
A67G3ANN2D2WCH3T6,Suzuki,420000,Cash
UFJW2HTM4PAJ49XMG,GMC,450000,Financing
NT5755XY9HKRT322Z,Toyota,410000,Cash
CPRTXEMJ5MTSG71Y4,Chevrolet,40000,Cash
DBDWMW1M99JHM3YJ5,Toyota,380000,Cash
51LAYR3K370VGGYMP,Chevrolet,380000,Cash
1MUEZW4N5UF97A2RD,Mercedes-Benz,310000,Financing
F7PYKS0E3CV0TUCP9,Honda,300000,Cash
R7KD26336D67VNTK7,Mercedes-Benz,360000,Lease
70FF9CNLXB3TP85W8,Toyota,480000,Cash
8Z7RVKX45PNDUC7BA,Honda,40000,Cash
T4LDTR0K0GJST9JXM,Chevrolet,290000,Cash
1Y9PZFKJ4KWXS47P8,Dodge,400000,Cash
G3HSS961XRNTDYZNW,BMW,350000,Cash
NZWE978S0CF216AZ8,Ford,470000,Cash
91JMX5GJ78D1GBMJY,Audi,180000,Financing
KCAPC5BB863NL9W13,Kia,380000,Financing
8KRKLZM311X4V50ES,Subaru,400000,Financing
LWZT66WG9DXGAWU0D,Nissan,240000,Financing
JDBZTZM76ZLZEWWJ7,Jeep,370000,Financing
PC4EATJ94DREUDX44,Honda,490000,Cash
LPJS0M7R9YPJ4ZPNU,Honda,70000,Cash
VT94J0RU35HNXWM8W,Bentley,20000,Cash
KNCCJ6BXXX3TJ19K5,Ford,460000,Financing
REU1U61F1B8KC78GZ,Chevrolet,160000,Cash
FUCGE54A3HCUG127T,Mercedes-Benz,90000,Financing
HW2B71314Z01LF8U6,Audi,30000,Financing
3K6157D82V017SANW,Rolls-Royce,230000,Cash
FV5RR2F94NMG8K1JC,Ford,300000,Cash
X0BNHD6E6VTMWKYEJ,Toyota,100000,Financing
UL4BPM4H07HTD1A00,Genesis,100000,Cash
0G3MFNMT21YJYYCLW,Saturn,400000,Cash
35YHV5FE6WHR0X3BF,Oldsmobile,370000,Financing
4N8WK7R4730JN66C0,Suzuki,300000,Financing
P51CR87LX1W2YFFDY,Dodge,20000,Cash
W6WXKRH86720L03C7,Hyundai,10000,Cash
ZZ7H1TNP2FJL2LK07,Ford,160000,Cash
VZFAL4H05UMZTC2EM,GMC,10000,Cash
4L641GE94VW6YF097,Dodge,350000,Cash
4BP4P0RM2MVZYUSAM,Chevrolet,300000,Financing
0DZV09ZU8XFPN2DDC,Kia,420000,Cash
WY4K1C1B9RXMH9KWP,Lexus,90000,Financing
PFMP2E982V8UHU8XH,Oldsmobile,440000,Lease
D2PYNH8V9MNLMCGY6,Volvo,90000,Cash
J302E95D9PM2AP2D0,Eagle,150000,Financing
S2ZEL9EK1GTGPJXU9,MINI,210000,Cash
JM7NKF6E6LU163GA4,Ford,480000,Cash
ZF91PW4Z2DLPV6X0H,Ford,140000,Financing
B8NJVS4M6PBLTGZWG,Chevrolet,420000,Financing
GD8VHBKF7585YW957,Toyota,250000,Cash
8X1AYL5M7Y75KJS9T,Chevrolet,380000,Cash
D039CW769RVHGGGY5,MINI,490000,Financing
LGDZ0UKJ9Y2PWSKXP,Audi,160000,Financing
Z6TJ46418H10LURTM,Honda,210000,Lease
1E99ZKCK1PZYHCU42,Toyota,380000,Cash
JCHE90SJX7URCDX35,Ford,450000,Financing
6PZE4X6G0FMAK50J6,Audi,460000,Cash
6B2UGX9M19A45JFXN,Ford,340000,Financing
44UXCC7W912LR1XDJ,Volkswagen,130000,Lease
07DV1LUD5LWWVEA9T,Ford,170000,Financing
LN0ZZEDU9E4K49J1J,Nissan,110000,Cash
K35R014B7GCGX7RJM,Nissan,210000,Cash
WZPELGHM1HSRAU8EY,Toyota,440000,Cash
76CP89PSXLAY28EJ9,Lexus,240000,Financing
GALX17NG0AFT1W4TP,FIAT,70000,Financing
N8AEJL440D3VYYMUU,Nissan,110000,Cash
KWUWRXBL6PLACTXN9,Genesis,220000,Cash
RSKDKDGW8EPUPHWPA,Lincoln,90000,Financing
NM51KRY31TBKJUKW8,MAZDA,10000,Cash
TRD4BKR50WRLE6L0D,Volvo,330000,Financing
JKBUZB8B8P5BYMS3K,Aston Martin,300000,Cash
2ECJNHXA76214CBB5,Oldsmobile,30000,Cash
BZRXA9N35ZENT03P5,Buick,190000,Financing
FNNA2Z3U60AJJ1NVV,Audi,290000,Cash
0Z9550X43U3ESAP22,Ford,400000,Cash
MNE4EBZ47WHGUEZPC,BMW,240000,Cash
9L5P0FCY7DW8YNUT1,Chevrolet,400000,Financing
4D16MTFE78Y2H2WV3,Mercedes-Benz,190000,Lease
5G8T61BG1YD3565Z0,Honda,350000,Cash
968296V29N9DY6WZ9,Nissan,100000,Cash
BJP77NSZ8CYHC5A1X,Mercedes-Benz,220000,Cash
N090231393H95VBCG,Ford,310000,Financing
F787S6RR9KC9V3VJC,Saab,70000,Financing
UGAN5EL560X54REJY,Chrysler,90000,Cash
J6XP5FJF1CRBTGGUU,Nissan,270000,Cash
YNU1SGYW8WSYFLYFV,Dodge,310000,Financing
R90JXYBN6EX5AKD6G,Cadillac,450000,Cash
L5E5U0XW6YVZEY3K6,Chrysler,330000,Cash
6U48TYVP1ASN54DM7,Volkswagen,430000,Cash
4LNU6CLX3CHY66N9B,MINI,240000,Cash
88W12T728Z51Z7EWP,Mitsubishi,270000,Financing
07WH14GM1BBAYRPPD,Chevrolet,10000,Cash
42D3NLUL1N5ES08V0,Chevrolet,420000,Cash
YZV40JGS29H09N2EX,Dodge,490000,Financing
CNZASMHL225Z7UYE3,Ford,260000,Financing
D0M27PVA776JVXL12,BMW,340000,Cash
0LXHJMP72D4LPM8SC,Volkswagen,30000,Financing
PCE7EXKH3NZP69ZDA,Subaru,180000,Lease
PUEE5HV01WPATH52G,Mercedes-Benz,400000,Cash
FRM16C0D64A0MWLLB,Toyota,140000,Cash
TR2S6EWY6RHYDUK2J,Chevrolet,420000,Cash
7BAY8DHA11LD9TBA2,Lexus,440000,Financing
7SY0J2T10B5XAFDLZ,Lexus,260000,Lease
S323NF146V5RGBARY,Toyota,300000,Cash
7CY17FUT8DYUE8RLJ,Fisker,380000,Financing
P1TBPDFWXB6MPHK4Z,Ford,120000,Cash
PCHBBXAK2BE45S0NH,BMW,390000,Cash
1NAJC8JY4X0P62S0Z,Toyota,270000,Cash
1N8T8K6L9AEX1GFTX,MAZDA,50000,Cash
GSV8G06W4XST1WVUG,Lexus,290000,Cash
J8K6D4HP8K6ZUCEXU,Mercedes-Benz,160000,Financing
8TY4F1U513HFH292G,Mercedes-Benz,180000,Cash
Z3PJ8ZEV1S7UTS0FF,HUMMER,230000,Financing
U5L44V50644BWJE8F,INFINITI,40000,Cash
B053KD2G860EX2ZAP,Oldsmobile,480000,Cash
4F1GSA0105M5RXAM5,Toyota,140000,Cash
EG4BSVPF0ZMNRN1ZL,Chrysler,120000,Cash
FFS6KZGE2Y67LZNE5,Mercedes-Benz,440000,Financing
9KR31HXL8XHZEZDGR,Nissan,130000,Financing
2UJ63DWT4FSWVYL90,Audi,170000,Cash
GMASRCZM4B9GRL77L,Lincoln,120000,Cash
D4B5R5YN7GLCU2YUG,Ford,330000,Cash
27BV6NFA79A7FETUC,Lincoln,220000,Cash
E0XSS0AW4C1A3NGM7,Ram,270000,Cash
YPN8H6HE3EB6YAJNA,Chevrolet,420000,Financing
HB4TKHRA1DNV886ZG,FIAT,290000,Financing
H31RDZ734T60CCMS7,Ford,20000,Cash
TBZTD8NR928G508XV,Ram,70000,Financing
X4ZMP4HY0HMP9DNUM,Jeep,180000,Financing
0VENJ3KH7ADLD5BU4,Aston Martin,190000,Lease
F8M9J3ND2KNV3TTR4,Suzuki,70000,Financing
WBFMYS52X476S5EBF,Toyota,250000,Financing
HN11Z9EF8GAN78C4S,Chevrolet,150000,Financing
YK4H4BXK2FVWZTTCR,Chevrolet,420000,Cash
CZ0WSMAF2F7UE9Z5W,Ford,110000,Financing
AYKS76KA59V00ET7E,Mercedes-Benz,460000,Financing
KT0CJ2WC400899SRZ,Jeep,120000,Financing
8E6KJMYA49GTE460X,smart,350000,Cash
AZJA2J455LNV4R6RC,Isuzu,130000,Cash
4K2SG5CL2BDFGV8AA,Dodge,280000,Cash
5RJ14S861BY7FE35E,Ford,370000,Lease
3DUCE2308CFSCFPPR,Nissan,300000,Cash
500MHNJ683RLWTYNL,Volkswagen,110000,Financing
PPXF28XM2E3ZRWU4F,Chevrolet,20000,Cash
SF0GJBZZ89SSJSFMD,Mercury,490000,Cash
WFSWWPE82PJBBALVJ,Hyundai,180000,Financing
VUCMCPCS6JMKYTRPZ,Volkswagen,60000,Lease
S1WJ2NF81WXP5JJ13,Dodge,20000,Lease
YLLVSRAC95CBCL5VB,Daewoo,230000,Cash
NTLK8NLLXRGWFK2X1,Acura,440000,Cash
MCM4SYU62RESTSD45,Chevrolet,460000,Cash
F2T26TE69TYWM27UH,Oldsmobile,400000,Cash
SLJR9BEF9TNEYASWA,Buick,480000,Cash
XHS098YD92T937LS0,Audi,310000,Financing
WGUVY1GH740DZ61R2,MAZDA,280000,Cash
PPH8Y8590DW25S34C,Cadillac,220000,Cash
7ZBRUUVZ4K2TBRS6J,Ford,10000,Cash
9LMMSXZZ8TN70XYPP,Kia,320000,Cash
7KURADJN2MMZU9TYE,Honda,240000,Financing
LVXH9VMU5BS5RGGNK,Cadillac,250000,Cash
G7TZ56U505540ATDF,Chevrolet,260000,Cash
EM80NYG58PN8GFNMY,Cadillac,140000,Financing
8814YFPB0UYDX5226,Lexus,270000,Financing
TKVEF1LF983BTNFAT,Mercury,10000,Cash
ZVN639GX2XPE7R9YH,Ferrari,110000,Financing
FNJFF5KG87ZE28NRJ,Volkswagen,70000,Financing
RCL1WS6P9VY963LJ8,Ford,440000,Cash
G5Z016AD24PP74UKM,Ford,80000,Cash
MJ2WVR8K83Y9WY1EJ,Mercedes-Benz,110000,Financing
LT2ETT0R1WM4MPYJ9,Kia,410000,Financing
5YL8DK36XJ3XB4JCS,Mitsubishi,140000,Cash
4V46ZTFS4T52RNUYJ,Ford,360000,Financing
40V45Y74XY9S5NRX0,Toyota,410000,Financing
60BXKRKR14GJVTFVW,Hyundai,160000,Cash
UMEWGR2FXJ635WGLP,Ford,190000,Financing
0NEU8PCE1HC3W17LD,HUMMER,430000,Cash
BNRC0KA69LWM25WUM,Chevrolet,310000,Financing
W2AK83NX26KSBRZB8,Subaru,50000,Cash
LG5NBMFD3SMJHH29U,Chevrolet,140000,Cash
WVPEYXU264UZLA3TR,Mercedes-Benz,250000,Financing
UT6SZXPG9NA71HSX5,Cadillac,430000,Financing
J9CCZRKT25TKPTARB,Hyundai,320000,Financing
72XDUW9EXG5SM109V,Saturn,340000,Cash
8TCTG18C6P74LAN8B,Audi,130000,Cash
EVBF3KJB2YWR41P8E,Chevrolet,60000,Financing
A8T5W6846XA07ST7M,Acura,80000,Cash
S4SJ1H80198R5B1GM,Ferrari,200000,Lease
U0MF1KHS0RTPGCALR,Ferrari,350000,Cash
JJ5X29ES0YW25AT33,Chevrolet,90000,Cash
5HNMVVFV55XB5KXNK,Nissan,130000,Cash
L4NYPCE8XW1NUR3RR,Chevrolet,380000,Cash
583LCS7H6M8VXJRK7,Ford,170000,Cash
AK5P6N329DBA2JVEN,BMW,280000,Financing
VD6XLD0T235B3T041,Toyota,230000,Lease
07ZZBNV14UNNWCNBN,Dodge,70000,Cash
4D8UYDJN8PSXLREPP,Ford,150000,Financing
6PWH0HL96G3Y1X600,Plymouth,140000,Cash
HP2476L4519U1PYMP,Volvo,330000,Cash
RNKEP4NV9499PL1JG,Mercedes-Benz,460000,Cash
EHW4NUNJ0REA9W869,Honda,270000,Cash
Y1BXB9SB6S8DX8DWN,Mercedes-Benz,90000,Cash
MEMGL2741U77EMD72,Subaru,320000,Cash
W6VXN3755B31S5YL2,Ram,410000,Financing
LNYLLA75995MCMTHP,Audi,450000,Lease
3M96MMK2XX2J2WJ2G,Ford,280000,Cash
5CSK49XW0AYAFD2N2,Bentley,430000,Cash
99X8XJ0B185FKS5E3,Ford,170000,Financing
X1A4K3J4XAWTNZ0D8,Buick,110000,Cash
5ZRG97TX0EVWWZDCX,Toyota,320000,Lease
0W65ZEA45WG3S6T4U,Aston Martin,200000,Financing
3WTY9NY684ZYVX7DY,Ram,310000,Cash
LVE2705G3XV9KB0T3,Volvo,30000,Cash
FRB9LMMS8LS0YNKR0,Chrysler,50000,Lease
SJZDME3599NMT60LB,Ford,330000,Lease
W0DHZ14S8ZHUV1UY5,Mercury,220000,Cash
E9H4P90L7E016NLWK,Porsche,300000,Cash
YHA5KAJL8E505GV2F,Mitsubishi,270000,Financing
48ZBASZV5SFX34YAH,Dodge,410000,Financing
19RN1PKW5FS032HW7,Toyota,320000,Cash
N7LRVZS33B9GTAWAN,Suzuki,250000,Cash
HLVLVE1T7T8AKXK8Z,Dodge,180000,Cash
1TECSAE92FK2B7T0B,Kia,80000,Cash
YFHDMZ826A1076J6H,Chevrolet,100000,Financing
N71VEHJN5RNPCL92C,Pontiac,90000,Cash
XJ8GV72534FAUMYXP,MAZDA,110000,Cash
H3MEE6CA2MRH1VEC4,Ford,310000,Cash
95S1CJ0HXANDCS8CM,Honda,400000,Cash
VJ9NFJRF45FDYFHDX,GMC,390000,Cash
FBU5XBVS77MJJN1WR,Toyota,490000,Financing
9JGK4L9U1Y6JEWEXE,Mercedes-Benz,290000,Lease
4BS536UBX5D6RGPXD,GMC,110000,Cash
EA5473XB2MTTUYNH4,Kia,340000,Financing
THUW1ESA34B8G3F9H,Audi,100000,Lease
5T1W4EHY66P0SXR26,Plymouth,160000,Cash
HAC02S7G73CB4USAD,Ram,340000,Financing
Y9MS84K604JENZ7XW,GMC,170000,Lease
08PMLX4R6P3CF2456,Ford,130000,Financing
3RM1MNF37Y4J0VHAV,Eagle,240000,Cash
8EWXRJEU2Z46LJ0GL,Nissan,240000,Cash
3CZV2AJDXVPTGTLDS,Dodge,220000,Financing
DC2S9MGPXLCT2HAEW,Chevrolet,280000,Cash
R2XPLCF80XS62GLTU,Eagle,470000,Cash
CNM8HAR137C8T8Z1T,Nissan,120000,Cash
W7MC99E3419M6PKYK,Buick,380000,Cash
R3PT1R909RZ6UYKKV,Pontiac,470000,Cash
G35J827Z1T528D66Z,Chevrolet,470000,Cash
PBXHW2ZR8TLFX6UYD,Lincoln,50000,Financing
98GUSRYM3NJY48ZJH,Jaguar,30000,Cash
SSD8AUE68XKZZF86P,Toyota,120000,Cash
WMVU1E1R69RU19NN4,Lincoln,400000,Lease
W2UYUWK10N9MYLT15,Audi,190000,Cash
267F4D136KZ6EEAJ9,Lexus,20000,Financing
8DW7YNFC49D1V65EN,Toyota,490000,Cash
VNT88ANL9ZBJJXU38,Mercury,370000,Lease
9XAB2S245LEMGBETM,Chevrolet,60000,Cash
G45W3XUX234B810TM,Ford,300000,Financing
FW2H861P5MNEV6S1V,Mercury,60000,Cash
TVY89MKF73FDRBUHX,MINI,290000,Cash
591WDGX83KK9WRMTG,Nissan,470000,Cash
12XDD2D16K4EEDNY0,Hyundai,230000,Cash
FKKZ3G8H3HHFK50FC,Kia,350000,Cash
YEF2U5B18P9VG13NX,Toyota,240000,Financing
0ZDUSRZM777GH6GXZ,Acura,30000,Cash
M9F2TG7833N44UBPR,Oldsmobile,470000,Financing
CYH55KT32UCK6VGKP,Lexus,10000,Cash
L2M1EV3T8X9P26CJ7,Bentley,280000,Cash
D059T4GA6UM6ZW3FW,Toyota,200000,Financing
ESTK5BCPXHGJEMJPF,Dodge,470000,Lease
